X,dXdt,Phi,Temp_K,,,,
0.6000333,2.3596851E+04,20.000000 ,563.254509,,,,
0.61385977,2.2493604E+04,20.000000 ,563.046779,,,,
0.62702953,2.1413438E+04,20.000000 ,562.839209,,,,
0.63955817,2.0346920E+04,20.000000 ,562.63173,,,,
0.65145627,1.9313437E+04,20.000000 ,562.424493,,,,
0.66274067,1.8319019E+04,20.000000 ,562.227521,,,,
0.67344443,1.7362055E+04,20.000000 ,562.010809,,,,
0.68353654,1.6294615E+04,20.000000 ,561.813332,,,,
0.69305667,1.5439245E+04,20.000000 ,561.607342,,,,
0.70207192,1.4622512E+04,20.000000 ,561.401603,,,,
0.71061561,1.3867289E+04,20.000000 ,561.196317,,,,
0.7187143,1.3131587E+04,20.000000 ,560.991145,,,,
0.72639051,1.2467007E+04,20.000000 ,560.786493,,,,
0.73367887,1.1836945E+04,20.000000 ,560.582067,,,,
0.74060347,1.1250257E+04,20.000000 ,560.377951,,,,
0.74718509,1.0692650E+04,20.000000 ,560.174027,,,,
0.75344927,1.0189774E+04,20.000000 ,559.970493,,,,
0.75941236,9.6993656E+03,20.000000 ,559.767051,,,,
0.76510141,9.2695906E+03,20.000000 ,559.564036,,,,
0.77053691,8.8594181E+03,20.000000 ,559.361158,,,,
0.77573013,8.4507280E+03,20.000000 ,559.158263,,,,
0.78069483,8.1067878E+03,20.000000 ,558.955847,,,,
0.78545382,7.7577066E+03,20.000000 ,558.753385,,,,
0.79001025,7.4416568E+03,20.000000 ,558.551164,,,,
0.79438737,7.1446935E+03,20.000000 ,558.349081,,,,
0.79857368,6.8290058E+03,20.000000 ,558.146842,,,,
0.80259505,6.5769788E+03,20.000000 ,557.945061,,,,
0.80647121,6.3505262E+03,20.000000 ,557.733461,,,,
0.81020939,6.1123407E+03,20.000000 ,557.541771,,,,
0.81381353,5.9061136E+03,20.000000 ,557.340318,,,,
0.81729847,5.7075368E+03,20.000000 ,557.138904,,,,
0.82066533,5.5159627E+03,20.000000 ,556.927551,,,,
0.8239218,5.3436048E+03,20.000000 ,556.72633,,,,
0.82707686,5.1768925E+03,20.000000 ,556.525145,,,,
0.83013667,5.0226274E+03,20.000000 ,556.324046,,,,
0.83310505,4.8742780E+03,20.000000 ,556.122991,,,,
0.8359853,4.7262775E+03,20.000000 ,555.921937,,,,
0.83877864,4.5894367E+03,20.000000 ,555.720961,,,,
0.84149568,4.4666153E+03,20.000000 ,555.520085,,,,
0.8441415,4.3526387E+03,20.000000 ,555.319272,,,,
0.84671795,4.2384284E+03,20.000000 ,555.128455,,,,
0.84922658,4.1226475E+03,20.000000 ,554.917625,,,,
0.85166539,4.0067656E+03,20.000000 ,554.716796,,,,
0.85403652,3.9008866E+03,20.000000 ,554.516036,,,,
0.85634948,3.8099396E+03,20.000000 ,554.325386,,,,
0.85860904,3.7228219E+03,20.000000 ,554.114755,,,,
0.86081661,3.6359986E+03,20.000000 ,553.924133,,,,
0.86297186,3.5481431E+03,20.000000 ,553.723495,,,,
0.86507632,3.4665333E+03,20.000000 ,553.512908,,,,
0.86713283,3.3906153E+03,20.000000 ,553.312357,,,,
0.86914596,3.3194990E+03,20.000000 ,553.121841,,,,
0.87111774,3.2533591E+03,20.000000 ,552.91136,,,,
0.87304968,3.1859862E+03,20.000000 ,552.71087,,,,
0.87494078,3.1197006E+03,20.000000 ,552.510387,,,,
0.87679368,3.0562203E+03,20.000000 ,552.309925,,,,
0.87860829,2.9931384E+03,20.000000 ,552.109464,,,,
0.88038604,2.9336539E+03,20.000000 ,551.909029,,,,
0.88212945,2.8779222E+03,20.000000 ,551.708621,,,,
0.88383897,2.8203015E+03,20.000000 ,551.508198,,,,
0.88551409,2.7640022E+03,20.000000 ,551.307786,,,,
0.88715659,2.7108846E+03,20.000000 ,551.107395,,,,
0.88876816,2.6618492E+03,20.000000 ,550.917034,,,,
0.89035057,2.6125431E+03,20.000000 ,550.706669,,,,
0.89190387,2.5654538E+03,20.000000 ,550.506321,,,,
0.89342864,2.5170558E+03,20.000000 ,550.305963,,,,
0.89492531,2.4733524E+03,20.000000 ,550.105639,,,,
0.89639651,2.4298427E+03,20.000000 ,549.915316,,,,
0.89784105,2.3858549E+03,20.000000 ,549.714988,,,,
0.89926041,2.3457680E+03,20.000000 ,549.504688,,,,
0.90065662,2.3081930E+03,20.000000 ,549.304406,,,,
0.9020303,2.2709687E+03,20.000000 ,549.114127,,,,
0.9033817,2.2339110E+03,20.000000 ,548.903848,,,,
0.90471077,2.1965177E+03,20.000000 ,548.703567,,,,
0.9060182,2.1618727E+03,20.000000 ,548.503305,,,,
0.90730493,2.1269967E+03,20.000000 ,548.303042,,,,
0.90857068,2.0927583E+03,20.000000 ,548.102782,,,,
0.90981665,2.0604123E+03,20.000000 ,547.902537,,,,
0.91104324,2.0282422E+03,20.000000 ,547.702292,,,,
0.91225094,1.9974999E+03,20.000000 ,547.502058,,,,
0.91344013,1.9665387E+03,20.000000 ,547.301821,,,,
0.91461095,1.9362795E+03,20.000000 ,547.101591,,,,
0.91576363,1.9060662E+03,20.000000 ,546.901359,,,,
0.91689852,1.8772608E+03,20.000000 ,546.711139,,,,
0.91801642,1.8490170E+03,20.000000 ,546.510922,,,,
0.91911745,1.8210939E+03,20.000000 ,546.310707,,,,
0.92020187,1.7937796E+03,20.000000 ,546.110496,,,,
0.92127056,1.7684172E+03,20.000000 ,545.910299,,,,
0.92232392,1.7428869E+03,20.000000 ,545.7101,,,,
0.9233622,1.7178588E+03,20.000000 ,545.509905,,,,
0.92438561,1.6936373E+03,20.000000 ,545.309716,,,,
0.92539457,1.6695763E+03,20.000000 ,545.109528,,,,
0.92638901,1.6452158E+03,20.000000 ,544.909338,,,,
0.92736895,1.6212786E+03,20.000000 ,544.70915,,,,
0.92833455,1.5973838E+03,20.000000 ,544.508964,,,,
0.92928576,1.5735570E+03,20.000000 ,544.308777,,,,
0.93022287,1.5501376E+03,20.000000 ,544.098592,,,,
0.93114619,1.5283670E+03,20.000000 ,543.898419,,,,
0.93205772,1.5106702E+03,20.000000 ,543.698276,,,,
0.93295882,1.4925541E+03,20.000000 ,543.498129,,,,
0.93384853,1.4731923E+03,20.000000 ,543.297973,,,,
0.93472665,1.4540151E+03,20.000000 ,543.097819,,,,
0.93559345,1.4352489E+03,20.000000 ,542.907668,,,,
0.93644894,1.4166639E+03,20.000000 ,542.707518,,,,
0.93729361,1.3988432E+03,20.000000 ,542.507373,,,,
0.93812749,1.3807077E+03,20.000000 ,542.307226,,,,
0.93895054,1.3630066E+03,20.000000 ,542.097081,,,,
0.93976308,1.3453979E+03,20.000000 ,541.906939,,,,
0.94056502,1.3277505E+03,20.000000 ,541.706795,,,,
0.94135639,1.3101428E+03,20.000000 ,541.506651,,,,
0.94213721,1.2925896E+03,20.000000 ,541.306508,,,,
0.94290762,1.2755749E+03,20.000000 ,541.106369,,,,
0.943668,1.2591763E+03,20.000000 ,540.906234,,,,
0.94441856,1.2428570E+03,20.000000 ,540.706099,,,,
0.94515957,1.2272458E+03,20.000000 ,540.505969,,,,
0.9458913,1.2119518E+03,20.000000 ,540.295841,,,,
0.94661391,1.1967974E+03,20.000000 ,540.105715,,,,
0.94732746,1.1817110E+03,20.000000 ,539.905589,,,,
0.94803196,1.1666502E+03,20.000000 ,539.705463,,,,
0.94872755,1.1520502E+03,20.000000 ,539.50534,,,,
0.94941445,1.1376306E+03,20.000000 ,539.305219,,,,
0.95009268,1.1230940E+03,20.000000 ,539.105096,,,,
0.95076224,1.1088579E+03,20.000000 ,538.904976,,,,
0.95142338,1.0950288E+03,20.000000 ,538.704859,,,,
0.9520763,1.0813785E+03,20.000000 ,538.504742,,,,
0.95272099,1.0675120E+03,20.000000 ,538.304625,,,,
0.95335728,1.0535757E+03,20.000000 ,538.104507,,,,
0.95398529,1.0397838E+03,20.000000 ,537.904389,,,,
0.95460511,1.0265670E+03,20.000000 ,537.704276,,,,
0.95521742,1.0144611E+03,20.000000 ,537.50417,,,,
0.95582241,1.0020799E+03,20.000000 ,537.304063,,,,
0.95642002,9.8999920E+02,20.000000 ,537.103957,,,,
0.9570104,9.7784580E+02,20.000000 ,536.89385,,,,
0.95759351,9.6614162E+02,20.000000 ,536.693747,,,,
0.95816997,9.5543158E+02,20.000000 ,536.493651,,,,
0.95874,9.4470633E+02,20.000000 ,536.293555,,,,
0.95930376,9.3450273E+02,20.000000 ,536.093463,,,,
0.95986138,9.2427053E+02,20.000000 ,535.89337,,,,
0.96041291,9.1415649E+02,20.000000 ,535.693278,,,,
0.96095841,9.0413046E+02,20.000000 ,535.493187,,,,
0.96149788,8.9411737E+02,20.000000 ,535.293096,,,,
0.96203135,8.8411455E+02,20.000000 ,535.093005,,,,
0.96255881,8.7405832E+02,20.000000 ,534.892913,,,,
0.96308031,8.6427640E+02,20.000000 ,534.692824,,,,
0.96359594,8.5453023E+02,20.000000 ,534.492734,,,,
0.96410576,8.4491293E+02,20.000000 ,534.292645,,,,
0.96460985,8.3543926E+02,20.000000 ,534.092558,,,,
0.9651083,8.2601473E+02,20.000000 ,533.89247,,,,
0.96560109,8.1657497E+02,20.000000 ,533.692383,,,,
0.96608819,8.0713340E+02,20.000000 ,533.492296,,,,
0.96656962,7.9761295E+02,20.000000 ,533.292208,,,,
0.96704537,7.8822072E+02,20.000000 ,533.09212,,,,
0.96751549,7.7886754E+02,20.000000 ,532.892034,,,,
0.96798002,7.6957489E+02,20.000000 ,532.691947,,,,
0.96843902,7.6042518E+02,20.000000 ,532.491862,,,,
0.96889255,7.5136548E+02,20.000000 ,532.291777,,,,
0.96934067,7.4239310E+02,20.000000 ,532.091692,,,,
0.96978342,7.3347319E+02,20.000000 ,531.891608,,,,
0.97022082,7.2455147E+02,20.000000 ,531.691524,,,,
0.97065288,7.1566478E+02,20.000000 ,531.49144,,,,
0.97107965,7.0686876E+02,20.000000 ,531.291357,,,,
0.97150113,6.9808226E+02,20.000000 ,531.101275,,,,
0.97191737,6.8943867E+02,20.000000 ,530.901193,,,,
0.97232849,6.8096304E+02,20.000000 ,530.691111,,,,
0.97273454,6.7254979E+02,20.000000 ,530.49103,,,,
0.97313555,6.6417050E+02,20.000000 ,530.300951,,,,
0.97353158,6.5596311E+02,20.000000 ,530.090871,,,,
0.97392269,6.4768321E+02,20.000000 ,529.900792,,,,
0.97430882,6.3940465E+02,20.000000 ,529.700712,,,,
0.97469001,6.3125294E+02,20.000000 ,529.500633,,,,
0.97506629,6.2297004E+02,20.000000 ,529.300553,,,,
0.97543758,6.1473558E+02,20.000000 ,529.100474,,,,
0.97580409,6.0696777E+02,20.000000 ,528.900397,,,,
0.97616601,5.9943202E+02,20.000000 ,528.700323,,,,
0.97652341,5.9191992E+02,20.000000 ,528.500248,,,,
0.97687635,5.8461508E+02,20.000000 ,528.300175,,,,
0.97722495,5.7734460E+02,20.000000 ,528.100102,,,,
0.97756918,5.7008568E+02,20.000000 ,527.900029,,,,
0.97790908,5.6294020E+02,20.000000 ,527.699957,,,,
0.97824468,5.5572787E+02,20.000000 ,527.499884,,,,
0.97857595,5.4853983E+02,20.000000 ,527.299812,,,,
0.97890295,5.4146524E+02,20.000000 ,527.09974,,,,
0.97922569,5.3442085E+02,20.000000 ,526.889668,,,,
0.97954431,5.2763422E+02,20.000000 ,526.699599,,,,
0.97985888,5.2093618E+02,20.000000 ,526.489529,,,,
0.98016943,5.1418188E+02,20.000000 ,526.29946,,,,
0.98047589,5.0738021E+02,20.000000 ,526.09939,,,,
0.98077839,5.0103813E+02,20.000000 ,525.889323,,,,
0.98107715,4.9489436E+02,20.000000 ,525.689257,,,,
0.9813723,4.8898197E+02,20.000000 ,525.489194,,,,
0.98166389,4.8300482E+02,20.000000 ,525.29913,,,,
0.98195198,4.7731451E+02,20.000000 ,525.089067,,,,
0.9822367,4.7179468E+02,20.000000 ,524.889006,,,,
0.9825181,4.6623411E+02,20.000000 ,524.688945,,,,
0.98279615,4.6061808E+02,20.000000 ,524.488883,,,,
0.98307084,4.5502499E+02,20.000000 ,524.288821,,,,
0.98334218,4.4945774E+02,20.000000 ,524.098761,,,,
0.9836102,4.4393524E+02,20.000000 ,523.898699,,,,
0.98387493,4.3846316E+02,20.000000 ,523.698638,,,,
0.98413639,4.3302607E+02,20.000000 ,523.498578,,,,
0.98439459,4.2763807E+02,20.000000 ,523.298517,,,,
0.98464958,4.2236347E+02,20.000000 ,523.098458,,,,
0.98490143,4.1713624E+02,20.000000 ,522.888398,,,,
0.98515016,4.1197262E+02,20.000000 ,522.688339,,,,
0.9853958,4.0687147E+02,20.000000 ,522.48828,,,,
0.98563839,4.0180397E+02,20.000000 ,522.288222,,,,
0.98587795,3.9678689E+02,20.000000 ,522.088164,,,,
0.98611453,3.9183227E+02,20.000000 ,521.888107,,,,
0.98634814,3.8688518E+02,20.000000 ,521.688049,,,,
0.9865788,3.8205259E+02,20.000000 ,521.497993,,,,
0.9868066,3.7730708E+02,20.000000 ,521.287936,,,,
0.98703159,3.7272701E+02,20.000000 ,521.087881,,,,
0.98725384,3.6815646E+02,20.000000 ,520.887826,,,,
0.98747334,3.6356928E+02,20.000000 ,520.687771,,,,
0.98769013,3.5909753E+02,20.000000 ,520.487717,,,,
0.98790426,3.5461986E+02,20.000000 ,520.287663,,,,
0.98811565,3.5007532E+02,20.000000 ,520.087608,,,,
0.98832432,3.4551483E+02,20.000000 ,519.887553,,,,
0.98853026,3.4097592E+02,20.000000 ,519.687498,,,,
0.98873349,3.3648539E+02,20.000000 ,519.487443,,,,
0.98893402,3.3196750E+02,20.000000 ,519.287389,,,,
0.98913185,3.2745713E+02,20.000000 ,519.087334,,,,
0.98932697,3.2294420E+02,20.000000 ,518.887279,,,,
0.98951941,3.1849171E+02,20.000000 ,518.687225,,,,
0.98970919,3.1408895E+02,20.000000 ,518.487171,,,,
0.98989633,3.0970776E+02,20.000000 ,518.287117,,,,
0.99008086,3.0540109E+02,20.000000 ,518.087063,,,,
0.99026283,3.0110145E+02,20.000000 ,517.897011,,,,
0.99044222,2.9682900E+02,20.000000 ,517.686956,,,,
0.99061903,2.9257299E+02,20.000000 ,517.496904,,,,
0.99079333,2.8842087E+02,20.000000 ,517.296852,,,,
0.99096512,2.8423080E+02,20.000000 ,517.086798,,,,
0.99113441,2.8012256E+02,20.000000 ,516.886746,,,,
0.99130125,2.7604996E+02,20.000000 ,516.686694,,,,
0.99146569,2.7210348E+02,20.000000 ,516.486643,,,,
0.99162775,2.6810972E+02,20.000000 ,516.296592,,,,
0.99178746,2.6427128E+02,20.000000 ,516.096542,,,,
0.99194486,2.6044904E+02,20.000000 ,515.886491,,,,
0.99209996,2.5661829E+02,20.000000 ,515.68644,,,,
0.9922528,2.5286137E+02,20.000000 ,515.486391,,,,
0.99240337,2.4906100E+02,20.000000 ,515.28634,,,,
0.99255167,2.4527649E+02,20.000000 ,515.096291,,,,
0.99269774,2.4164355E+02,20.000000 ,514.886241,,,,
0.99284164,2.3803854E+02,20.000000 ,514.686192,,,,
0.99298334,2.3435389E+02,20.000000 ,514.486142,,,,
0.99312285,2.3064451E+02,20.000000 ,514.296094,,,,
0.99326014,2.2698488E+02,20.000000 ,514.086043,,,,
0.99339524,2.2336621E+02,20.000000 ,513.885994,,,,
0.99352817,2.1976910E+02,20.000000 ,513.685945,,,,
0.99365895,2.1614759E+02,20.000000 ,513.495897,,,,
0.99378758,2.1260466E+02,20.000000 ,513.285847,,,,
0.99391407,2.0905154E+02,20.000000 ,513.095799,,,,
0.99403846,2.0563028E+02,20.000000 ,512.885751,,,,
0.99416079,2.0209596E+02,20.000000 ,512.695703,,,,
0.99428104,1.9874800E+02,20.000000 ,512.495655,,,,
0.99439929,1.9543184E+02,20.000000 ,512.285607,,,,
0.99451555,1.9211872E+02,20.000000 ,512.095561,,,,
0.99462987,1.8891313E+02,20.000000 ,511.895514,,,,
0.99474229,1.8583362E+02,20.000000 ,511.695469,,,,
0.99485287,1.8276427E+02,20.000000 ,511.495423,,,,
0.99496164,1.7977878E+02,20.000000 ,511.295378,,,,
0.99506866,1.7694553E+02,20.000000 ,511.095334,,,,
0.99517397,1.7412107E+02,20.000000 ,510.89529,,,,
0.99527761,1.7126721E+02,20.000000 ,510.695246,,,,
0.9953795,1.6834574E+02,20.000000 ,510.495201,,,,
0.99547965,1.6548402E+02,20.000000 ,510.295157,,,,
0.99557805,1.6251428E+02,20.000000 ,510.085111,,,,
0.99567468,1.5967100E+02,20.000000 ,509.895068,,,,
0.99576972,1.5710709E+02,20.000000 ,509.695026,,,,
0.99586317,1.5440991E+02,20.000000 ,509.494982,,,,
0.99595512,1.5212689E+02,20.000000 ,509.294942,,,,
0.99604582,1.5030457E+02,20.000000 ,509.094905,,,,
0.99613554,1.4877914E+02,20.000000 ,508.89487,,,,
0.99622438,1.4735432E+02,20.000000 ,508.694835,,,,
0.99631237,1.4594969E+02,20.000000 ,508.494801,,,,
0.99639958,1.4470865E+02,20.000000 ,508.294768,,,,
0.99648599,1.4332159E+02,20.000000 ,508.094734,,,,
0.99657152,1.4176169E+02,20.000000 ,507.894698,,,,
0.9966561,1.4014892E+02,20.000000 ,507.694662,,,,
0.99673972,1.3851746E+02,20.000000 ,507.494626,,,,
0.99682234,1.3685724E+02,20.000000 ,507.29459,,,,
0.99690397,1.3513946E+02,20.000000 ,507.094553,,,,
0.99698453,1.3339679E+02,20.000000 ,506.884515,,,,
0.99706403,1.3155263E+02,20.000000 ,506.694479,,,,
0.99714243,1.2981362E+02,20.000000 ,506.484441,,,,
0.99721982,1.2814512E+02,20.000000 ,506.284405,,,,
0.99729622,1.2653700E+02,20.000000 ,506.084369,,,,
0.99737167,1.2489746E+02,20.000000 ,505.884332,,,,
0.99744607,1.2312727E+02,20.000000 ,505.684295,,,,
0.99751935,1.2114605E+02,20.000000 ,505.484256,,,,
0.99759142,1.1910858E+02,20.000000 ,505.284217,,,,
0.99766227,1.1704234E+02,20.000000 ,505.084178,,,,
0.99773186,1.1494603E+02,20.000000 ,504.884138,,,,
0.99780021,1.1288527E+02,20.000000 ,504.684099,,,,
0.9978673,1.1075421E+02,20.000000 ,504.484059,,,,
0.99793312,1.0865940E+02,20.000000 ,504.284019,,,,
0.99799772,1.0664909E+02,20.000000 ,504.083981,,,,
0.99806108,1.0457114E+02,20.000000 ,503.883941,,,,
0.99812318,1.0244901E+02,20.000000 ,503.683901,,,,
0.998184,1.0029812E+02,20.000000 ,503.483861,,,,
0.99824351,9.8092994E+01,20.000000 ,503.28382,,,,
0.99830169,9.5845027E+01,20.000000 ,503.083779,,,,
0.99835856,9.3707019E+01,20.000000 ,502.883739,,,,
0.9984141,9.1462492E+01,20.000000 ,502.683699,,,,
0.99846829,8.9187188E+01,20.000000 ,502.483658,,,,
0.99852113,8.7025206E+01,20.000000 ,502.283617,,,,
0.99857268,8.4833106E+01,20.000000 ,502.083576,,,,
0.99862295,8.2790503E+01,20.000000 ,501.883537,,,,
0.998672,8.0756657E+01,20.000000 ,501.683497,,,,
0.9987198,7.8568576E+01,20.000000 ,501.493458,,,,
0.99876632,7.6487144E+01,20.000000 ,501.293418,,,,
0.99881162,7.4466744E+01,20.000000 ,501.093378,,,,
0.99885569,7.2449454E+01,20.000000 ,500.883338,,,,
0.99889853,7.0361055E+01,20.000000 ,500.693299,,,,
0.99894013,6.8275093E+01,20.000000 ,500.493259,,,,
0.9989805,6.6327229E+01,20.000000 ,500.29322,,,,
8.70E-07,3.3327915E+00,30.000000 ,583.725714,,,,
2.20E-06,5.6014513E+00,30.000000 ,583.575712,,,,
4.17E-06,7.3549850E+00,30.000000 ,583.425707,,,,
1.01E-05,1.3426149E+01,30.000000 ,583.125714,,,,
1.47E-05,1.7123018E+01,30.000000 ,582.975722,,,,
2.04E-05,2.0798195E+01,30.000000 ,582.825729,,,,
3.49E-05,2.7393123E+01,30.000000 ,582.52574,,,,
4.36E-05,3.0761764E+01,30.000000 ,582.375745,,,,
5.34E-05,3.4181103E+01,30.000000 ,582.225751,,,,
7.60E-05,4.1790591E+01,30.000000 ,581.925768,,,,
8.92E-05,4.5984234E+01,30.000000 ,581.775779,,,,
1.04E-04,5.0238331E+01,30.000000 ,581.625791,,,,
1.36E-04,5.8735870E+01,30.000000 ,581.325814,,,,
1.55E-04,6.3330071E+01,30.000000 ,581.175827,,,,
1.74E-04,6.7997390E+01,30.000000 ,581.025842,,,,
2.18E-04,7.7383725E+01,30.000000 ,580.72587,,,,
2.42E-04,8.1860093E+01,30.000000 ,580.575884,,,,
2.67E-04,8.5916604E+01,30.000000 ,580.415892,,,,
3.21E-04,9.6246563E+01,30.000000 ,580.125928,,,,
3.51E-04,1.0277648E+02,30.000000 ,579.975955,,,,
3.83E-04,1.0909839E+02,30.000000 ,579.815979,,,,
4.52E-04,1.2102091E+02,30.000000 ,579.516024,,,,
4.89E-04,1.2751941E+02,30.000000 ,579.376052,,,,
5.29E-04,1.3483009E+02,30.000000 ,579.226084,,,,
6.14E-04,1.4844515E+02,30.000000 ,578.926141,,,,
6.59E-04,1.5582822E+02,30.000000 ,578.776173,,,,
7.07E-04,1.6404086E+02,30.000000 ,578.626211,,,,
8.11E-04,1.8227145E+02,30.000000 ,578.326298,,,,
8.68E-04,1.9212028E+02,30.000000 ,578.176348,,,,
9.27E-04,2.0217028E+02,30.000000 ,578.026399,,,,
0.00105389,2.2292318E+02,30.000000 ,577.726503,,,,
0.00112267,2.3582174E+02,30.000000 ,577.576572,,,,
0.00119552,2.4998346E+02,30.000000 ,577.42665,,,,
0.00135299,2.7454212E+02,30.000000 ,577.126778,,,,
0.00143779,2.9131167E+02,30.000000 ,576.976876,,,,
0.00152779,3.0871179E+02,30.000000 ,576.826976,,,,
0.00172303,3.4170428E+02,30.000000 ,576.527162,,,,
0.0018281,3.6016037E+02,30.000000 ,576.377268,,,,
0.00193934,3.8080873E+02,30.000000 ,576.227392,,,,
0.00217922,4.1982380E+02,30.000000 ,575.927617,,,,
0.00230828,4.4084061E+02,30.000000 ,575.777741,,,,
0.00244372,4.6188745E+02,30.000000 ,575.627865,,,,
0.00273416,5.0652371E+02,30.000000 ,575.328128,,,,
0.00289002,5.3323714E+02,30.000000 ,575.178292,,,,
0.00305438,5.6251796E+02,30.000000 ,575.028473,,,,
0.0034093,6.2072858E+02,30.000000 ,574.728828,,,,
0.00359978,6.4879475E+02,30.000000 ,574.578998,,,,
0.00379903,6.8148896E+02,30.000000 ,574.429203,,,,
0.0042298,7.5491158E+02,30.000000 ,574.129658,,,,
0.00446212,7.9186464E+02,30.000000 ,573.979891,,,,
0.00470487,8.2843718E+02,30.000000 ,573.830118,,,,
0.005228,9.1808384E+02,30.000000 ,573.530688,,,,
0.00550987,9.6111285E+02,30.000000 ,573.380959,,,,
0.00580477,1.0056511E+03,30.000000 ,573.231238,,,,
0.00644209,1.1206977E+03,30.000000 ,572.931983,,,,
0.00678672,1.1778333E+03,30.000000 ,572.782347,,,,
0.00714949,1.2408761E+03,30.000000 ,572.632755,,,,
0.0079295,1.3643352E+03,30.000000 ,572.333543,,,,
0.00835153,1.4499746E+03,30.000000 ,572.184109,,,,
0.00879876,1.5333587E+03,30.000000 ,572.034646,,,,
0.00977345,1.7126598E+03,30.000000 ,571.735825,,,,
0.01030024,1.8065419E+03,30.000000 ,571.586428,,,,
0.01085955,1.9161458E+03,30.000000 ,571.437158,,,,
0.01207023,2.1350307E+03,30.000000 ,571.13859,,,,
0.01273037,2.2672726E+03,30.000000 ,570.979464,,,,
0.0134301,2.3980521E+03,30.000000 ,570.840318,,,,
0.01496377,2.7496243E+03,30.000000 ,570.54267,,,,
0.01581829,2.9312460E+03,30.000000 ,570.38385,,,,
0.01672344,3.1085082E+03,30.000000 ,570.245029,,,,
0.01871202,3.5243843E+03,30.000000 ,569.947791,,,,
0.01980284,3.7489170E+03,30.000000 ,569.7993,,,,
0.02096133,3.9864903E+03,30.000000 ,569.650864,,,,
0.02351606,4.5328760E+03,30.000000 ,569.344502,,,,
0.02492097,4.8395300E+03,30.000000 ,569.206561,,,,
0.02642082,5.1670883E+03,30.000000 ,569.05874,,,,
0.0297371,5.8914172E+03,30.000000 ,568.763571,,,,
0.03156402,6.2906395E+03,30.000000 ,568.616242,,,,
0.03351526,6.7286855E+03,30.000000 ,568.469187,,,,
0.03783158,7.6819594E+03,30.000000 ,568.17558,,,,
0.04021337,8.2057340E+03,30.000000 ,568.029076,,,,
0.04275937,8.7745084E+03,30.000000 ,567.882878,,,,
0.04838765,1.0020054E+04,30.000000 ,567.591252,,,,
0.05149348,1.0695993E+04,30.000000 ,567.445763,,,,
0.05481047,1.1418120E+04,30.000000 ,567.30061,,,,
0.06211977,1.2983892E+04,30.000000 ,567.011098,,,,
0.06614396,1.3847645E+04,30.000000 ,566.866912,,,,
0.07042912,1.4733726E+04,30.000000 ,566.72284,,,,
0.07983601,1.6659670E+04,30.000000 ,566.435755,,,,
0.0849887,1.7694135E+04,30.000000 ,566.292733,,,,
0.0904537,1.8750825E+04,30.000000 ,566.149807,,,,
0.10237612,2.1011726E+04,30.000000 ,565.865004,,,,
0.10885526,2.2194111E+04,30.000000 ,565.722944,,,,
0.115695,2.3399199E+04,30.000000 ,565.581033,,,,
0.13056395,2.6311520E+04,30.000000 ,565.300707,,,,
0.13865324,2.7606319E+04,30.000000 ,565.159321,,,,
0.14712793,2.8889712E+04,30.000000 ,565.017935,,,,
0.16523407,3.1459888E+04,30.000000 ,564.735213,,,,
0.17486222,3.2726322E+04,30.000000 ,564.593719,,,,
0.18486681,3.3963951E+04,30.000000 ,564.452039,,,,
0.2059634,3.6342203E+04,30.000000 ,564.167999,,,,
0.21703588,3.7463078E+04,30.000000 ,564.025545,,,,
0.22843504,3.8526214E+04,30.000000 ,563.882689,,,,
0.25214288,4.0441128E+04,30.000000 ,563.595533,,,,
0.26440569,4.1293279E+04,30.000000 ,563.451257,,,,
0.27691125,4.2060272E+04,30.000000 ,563.306375,,,,
0.30254694,4.3326026E+04,30.000000 ,563.014906,,,,
0.31562042,4.3804595E+04,30.000000 ,562.868054,,,,
0.32882369,4.4192576E+04,30.000000 ,562.720673,,,,
0.35550495,4.4678044E+04,30.000000 ,562.423949,,,,
0.36892116,4.4762306E+04,30.000000 ,562.274461,,,,
0.38235253,4.4742489E+04,30.000000 ,562.124293,,,,
0.40911896,4.4415643E+04,30.000000 ,561.822062,,,,
0.42240508,4.4148246E+04,30.000000 ,561.6703,,,,
0.43559391,4.3760231E+04,30.000000 ,561.517591,,,,
0.4615736,4.2774167E+04,30.000000 ,561.21092,,,,
0.47431927,4.2184548E+04,30.000000 ,561.056939,,,,
0.48687903,4.1535581E+04,30.000000 ,560.902555,,,,
0.51136964,4.0069216E+04,30.000000 ,560.592643,,,,
0.52326958,3.9256501E+04,30.000000 ,560.43713,,,,
0.53492262,3.8417440E+04,30.000000 ,560.281515,,,,
0.55733285,3.6352286E+04,30.000000 ,559.967521,,,,
0.56810379,3.5451560E+04,30.000000 ,559.811459,,,,
0.57859957,3.4515792E+04,30.000000 ,559.655118,,,,
0.59874778,3.2643326E+04,30.000000 ,559.342485,,,,
0.60839887,3.1699429E+04,30.000000 ,559.186102,,,,
0.61776969,3.0775842E+04,30.000000 ,559.029875,,,,
0.63568011,2.8938930E+04,30.000000 ,558.717461,,,,
0.64422801,2.8046363E+04,30.000000 ,558.561435,,,,
0.65250898,2.7168237E+04,30.000000 ,558.40551,,,,
0.66828604,2.5448050E+04,30.000000 ,558.093896,,,,
0.67579605,2.4623967E+04,30.000000 ,557.938308,,,,
0.6830637,2.3828370E+04,30.000000 ,557.782945,,,,
0.69689625,2.2297316E+04,30.000000 ,557.472579,,,,
0.70347563,2.1567660E+04,30.000000 ,557.317658,,,,
0.70983868,2.0862785E+04,30.000000 ,557.162883,,,,
