X,dXdt,Phi,Temp_K,,,,
0.96351734,1.1057152E+03,20.000000 ,546.370102,,,,
0.96384673,1.0899973E+03,20.000000 ,546.27006,,,,
0.96449043,1.0557954E+03,20.000000 ,546.069969,,,,
0.96480477,1.0402495E+03,20.000000 ,545.969926,,,,
0.96511469,1.0259548E+03,20.000000 ,545.869887,,,,
0.96542024,1.0112557E+03,20.000000 ,545.769847,,,,
0.96631431,9.7590127E+02,20.000000 ,545.459746,,,,
0.96660529,9.6440195E+02,20.000000 ,545.359713,,,,
0.96689294,9.5305976E+02,20.000000 ,545.25968,,,,
0.96745787,9.3035716E+02,20.000000 ,545.059615,,,,
0.9677354,9.2003145E+02,20.000000 ,544.959585,,,,
0.96800988,9.0975228E+02,20.000000 ,544.859555,,,,
0.96828132,9.0015891E+02,20.000000 ,544.759527,,,,
0.96907934,8.7401447E+02,20.000000 ,544.459447,,,,
0.96934042,8.6662584E+02,20.000000 ,544.369424,,,,
0.96959931,8.5927512E+02,20.000000 ,544.2594,,,,
0.97011086,8.4636136E+02,20.000000 ,544.059358,,,,
0.97036394,8.4100709E+02,20.000000 ,543.959339,,,,
0.97061552,8.3630389E+02,20.000000 ,543.859322,,,,
0.97086564,8.3103885E+02,20.000000 ,543.759303,,,,
0.97160605,8.1381720E+02,20.000000 ,543.459244,,,,
0.97184934,8.0812024E+02,20.000000 ,543.359224,,,,
0.97209099,8.0291049E+02,20.000000 ,543.259206,,,,
0.97256952,7.9197973E+02,20.000000 ,543.059168,,,,
0.97280626,7.8641239E+02,20.000000 ,542.959149,,,,
0.97304135,7.8085292E+02,20.000000 ,542.859129,,,,
0.97327482,7.7565369E+02,20.000000 ,542.759111,,,,
0.97396604,7.6044551E+02,20.000000 ,542.459057,,,,
0.97419343,7.5550120E+02,20.000000 ,542.359039,,,,
0.97441933,7.5047876E+02,20.000000 ,542.259021,,,,
0.97486663,7.4052122E+02,20.000000 ,542.058985,,,,
0.97508808,7.3574800E+02,20.000000 ,541.958967,,,,
0.9753081,7.3101964E+02,20.000000 ,541.85895,,,,
0.97552667,7.2613124E+02,20.000000 ,541.758932,,,,
0.97617365,7.1168617E+02,20.000000 ,541.45888,,,,
0.97638645,7.0693228E+02,20.000000 ,541.358862,,,,
0.9765978,7.0217618E+02,20.000000 ,541.258845,,,,
0.97701627,6.9280082E+02,20.000000 ,541.058811,,,,
0.97722342,6.8822053E+02,20.000000 ,540.958794,,,,
0.97742919,6.8359507E+02,20.000000 ,540.858776,,,,
0.9776336,6.7917439E+02,20.000000 ,540.75876,,,,
0.97823893,6.6610247E+02,20.000000 ,540.45871,,,,
0.9784381,6.6181675E+02,20.000000 ,540.358694,,,,
0.978636,6.5749208E+02,20.000000 ,540.258678,,,,
0.97902802,6.4921557E+02,20.000000 ,540.058646,,,,
0.97922214,6.4490111E+02,20.000000 ,539.958629,,,,
0.97941496,6.4070754E+02,20.000000 ,539.858613,,,,
0.97960657,6.3665822E+02,20.000000 ,539.768598,,,,
0.98017402,6.2435239E+02,20.000000 ,539.46855,,,,
0.98036071,6.2023819E+02,20.000000 ,539.358534,,,,
0.98054617,6.1619937E+02,20.000000 ,539.268519,,,,
0.98091348,6.0817994E+02,20.000000 ,539.068487,,,,
0.98109534,6.0436120E+02,20.000000 ,538.958471,,,,
0.98127609,6.0065677E+02,20.000000 ,538.868457,,,,
0.98145573,5.9685750E+02,20.000000 ,538.768442,,,,
0.98198791,5.8583969E+02,20.000000 ,538.468397,,,,
0.98216313,5.8217633E+02,20.000000 ,538.368382,,,,
0.98233724,5.7862996E+02,20.000000 ,538.268367,,,,
0.98268225,5.7139647E+02,20.000000 ,538.068338,,,,
0.98285313,5.6774014E+02,20.000000 ,537.968323,,,,
0.98302291,5.6417011E+02,20.000000 ,537.868308,,,,
0.98319164,5.6068228E+02,20.000000 ,537.768294,,,,
0.98369166,5.5047864E+02,20.000000 ,537.468251,,,,
0.98385628,5.4703910E+02,20.000000 ,537.368237,,,,
0.98401988,5.4360808E+02,20.000000 ,537.268222,,,,
0.98434403,5.3691299E+02,20.000000 ,537.068194,,,,
0.98450464,5.3373091E+02,20.000000 ,536.96818,,,,
0.9846643,5.3070901E+02,20.000000 ,536.868166,,,,
0.98482304,5.2761372E+02,20.000000 ,536.768153,,,,
0.98529398,5.1894081E+02,20.000000 ,536.468113,,,,
0.98544926,5.1609713E+02,20.000000 ,536.3681,,,,
0.98560364,5.1317397E+02,20.000000 ,536.268087,,,,
0.9859098,5.0738023E+02,20.000000 ,536.068061,,,,
0.98606157,5.0446870E+02,20.000000 ,535.968048,,,,
0.98621247,5.0152487E+02,20.000000 ,535.868034,,,,
0.9863625,4.9865531E+02,20.000000 ,535.768021,,,,
0.98680742,4.8996158E+02,20.000000 ,535.467982,,,,
0.98695396,4.8706544E+02,20.000000 ,535.367968,,,,
0.98709966,4.8421697E+02,20.000000 ,535.267955,,,,
0.98738852,4.7860781E+02,20.000000 ,535.067929,,,,
0.98753168,4.7573034E+02,20.000000 ,534.967916,,,,
0.987674,4.7305222E+02,20.000000 ,534.867904,,,,
0.98781547,4.7017803E+02,20.000000 ,534.76789,,,,
0.98823498,4.6201820E+02,20.000000 ,534.467852,,,,
0.98837319,4.5935164E+02,20.000000 ,534.357839,,,,
0.98851057,4.5661186E+02,20.000000 ,534.257826,,,,
0.98878292,4.5119380E+02,20.000000 ,534.0578,,,,
0.98891789,4.4858723E+02,20.000000 ,533.957788,,,,
0.98905203,4.4574168E+02,20.000000 ,533.857775,,,,
0.98918536,4.4315055E+02,20.000000 ,533.767763,,,,
0.98958069,4.3533147E+02,20.000000 ,533.467725,,,,
0.98971089,4.3270123E+02,20.000000 ,533.357712,,,,
0.98984031,4.3008301E+02,20.000000 ,533.2677,,,,
0.99009675,4.2476468E+02,20.000000 ,533.057674,,,,
0.9902238,4.2215699E+02,20.000000 ,532.967662,,,,
0.99035007,4.1966012E+02,20.000000 ,532.857649,,,,
0.99047559,4.1713471E+02,20.000000 ,532.757637,,,,
0.99084745,4.0922160E+02,20.000000 ,532.457599,,,,
0.9909698,4.0655945E+02,20.000000 ,532.367587,,,,
0.99109138,4.0400771E+02,20.000000 ,532.267575,,,,
0.99133223,3.9876060E+02,20.000000 ,532.057549,,,,
0.99145145,3.9614410E+02,20.000000 ,531.957536,,,,
0.99156993,3.9361052E+02,20.000000 ,531.857524,,,,
0.99168759,3.9091810E+02,20.000000 ,531.757511,,,,
0.9920359,3.8303321E+02,20.000000 ,531.457473,,,,
0.99215041,3.8035914E+02,20.000000 ,531.35746,,,,
0.99226412,3.7772911E+02,20.000000 ,531.257448,,,,
0.99248906,3.7215872E+02,20.000000 ,531.057422,,,,
0.99260026,3.6925732E+02,20.000000 ,530.957408,,,,
0.99271061,3.6636312E+02,20.000000 ,530.857395,,,,
0.99282009,3.6355403E+02,20.000000 ,530.757382,,,,
0.99314349,3.5518052E+02,20.000000 ,530.457343,,,,
0.99324964,3.5245990E+02,20.000000 ,530.35733,,,,
0.99335496,3.4970765E+02,20.000000 ,530.257317,,,,
0.99356299,3.4377639E+02,20.000000 ,530.05729,,,,
0.99366566,3.4075514E+02,20.000000 ,529.957277,,,,
0.99376746,3.3781707E+02,20.000000 ,529.857263,,,,
0.99386837,3.3492731E+02,20.000000 ,529.75725,,,,
0.99416574,3.2599087E+02,20.000000 ,529.45721,,,,
0.9942631,3.2311017E+02,20.000000 ,529.357196,,,,
0.99435961,3.2023687E+02,20.000000 ,529.257183,,,,
0.99455003,3.1458223E+02,20.000000 ,529.057157,,,,
0.99464396,3.1163906E+02,20.000000 ,528.957143,,,,
0.99473704,3.0886314E+02,20.000000 ,528.857131,,,,
0.99482925,3.0588981E+02,20.000000 ,528.757117,,,,
0.99510052,2.9691236E+02,20.000000 ,528.457076,,,,
0.99518913,2.9391577E+02,20.000000 ,528.357063,,,,
0.99527688,2.9104146E+02,20.000000 ,528.257049,,,,
0.99544981,2.8550191E+02,20.000000 ,528.057023,,,,
0.99553502,2.8256214E+02,20.000000 ,527.95701,,,,
0.99561937,2.7974676E+02,20.000000 ,527.856997,,,,
0.99570284,2.7680989E+02,20.000000 ,527.756983,,,,
0.99594802,2.6791787E+02,20.000000 ,527.456943,,,,
0.99602796,2.6492338E+02,20.000000 ,527.356929,,,,
0.99610699,2.6193038E+02,20.000000 ,527.256916,,,,
0.99626221,2.5548182E+02,20.000000 ,527.056887,,,,
0.99633839,2.5233974E+02,20.000000 ,526.956873,,,,
0.99641358,2.4908857E+02,20.000000 ,526.856859,,,,
0.99648783,2.4587994E+02,20.000000 ,526.756845,,,,
0.9967049,2.3659137E+02,20.000000 ,526.456804,,,,
0.9967754,2.3335362E+02,20.000000 ,526.36679,,,,
0.99684498,2.3040082E+02,20.000000 ,526.266776,,,,
0.99698136,2.2428384E+02,20.000000 ,526.056748,,,,
0.99704816,2.2114452E+02,20.000000 ,525.966735,,,,
0.99711403,2.1796884E+02,20.000000 ,525.866721,,,,
0.99717896,2.1492392E+02,20.000000 ,525.766707,,,,
0.99736826,2.0596122E+02,20.000000 ,525.466666,,,,
0.99742962,2.0301328E+02,20.000000 ,525.366653,,,,
0.9974901,2.0018388E+02,20.000000 ,525.266639,,,,
0.99760862,1.9486020E+02,20.000000 ,525.066614,,,,
0.99766665,1.9200332E+02,20.000000 ,524.9666,,,,
0.99772385,1.8931211E+02,20.000000 ,524.866587,,,,
0.99778023,1.8658583E+02,20.000000 ,524.766574,,,,
0.99794434,1.7811669E+02,20.000000 ,524.466534,,,,
0.99799735,1.7532600E+02,20.000000 ,524.366521,,,,
0.99804957,1.7279168E+02,20.000000 ,524.256508,,,,
0.99815172,1.6767264E+02,20.000000 ,524.056482,,,,
0.99820162,1.6506167E+02,20.000000 ,523.956469,,,,
0.99825078,1.6269025E+02,20.000000 ,523.856457,,,,
0.99829924,1.6048468E+02,20.000000 ,523.756445,,,,
0.99844077,1.5404959E+02,20.000000 ,523.45641,,,,
0.99848664,1.5174320E+02,20.000000 ,523.356398,,,,
0.99853181,1.4939986E+02,20.000000 ,523.256386,,,,
0.99862001,1.4468844E+02,20.000000 ,523.056361,,,,
0.99866307,1.4240027E+02,20.000000 ,522.956349,,,,
0.99870544,1.4007725E+02,20.000000 ,522.856337,,,,
0.9987471,1.3779521E+02,20.000000 ,522.756324,,,,
0.99886797,1.3086301E+02,20.000000 ,522.456288,,,,
0.99890691,1.2876133E+02,20.000000 ,522.356276,,,,
0.9989452,1.2646299E+02,20.000000 ,522.256264,,,,
1.86E-07,1.6645124E+00,30.000000 ,581.111201,,,,
1.03E-06,3.8717209E+00,30.000000 ,580.961181,,,,
2.52E-06,6.0513844E+00,30.000000 ,580.81116,,,,
4.69E-06,8.4691034E+00,30.000000 ,580.66114,,,,
7.57E-06,1.0720723E+01,30.000000 ,580.51112,,,,
1.11E-05,1.3034658E+01,30.000000 ,580.361099,,,,
1.54E-05,1.5496419E+01,30.000000 ,580.211079,,,,
2.04E-05,1.7833632E+01,30.000000 ,580.061059,,,,
2.62E-05,2.0410830E+01,30.000000 ,579.911039,,,,
3.26E-05,2.2735969E+01,30.000000 ,579.761019,,,,
3.98E-05,2.5294397E+01,30.000000 ,579.610999,,,,
4.78E-05,2.7782911E+01,30.000000 ,579.460979,,,,
5.65E-05,3.0370632E+01,30.000000 ,579.310959,,,,
6.60E-05,3.2973986E+01,30.000000 ,579.160939,,,,
7.63E-05,3.5674188E+01,30.000000 ,579.01092,,,,
8.74E-05,3.8660072E+01,30.000000 ,578.860901,,,,
9.95E-05,4.1832747E+01,30.000000 ,578.710882,,,,
1.13E-04,4.4932979E+01,30.000000 ,578.560863,,,,
1.26E-04,4.8085880E+01,30.000000 ,578.410844,,,,
1.41E-04,5.1300153E+01,30.000000 ,578.260826,,,,
1.57E-04,5.4617516E+01,30.000000 ,578.110808,,,,
1.74E-04,5.7675511E+01,30.000000 ,577.960789,,,,
1.92E-04,6.0533367E+01,30.000000 ,577.810769,,,,
2.10E-04,6.3267868E+01,30.000000 ,577.66075,,,,
2.30E-04,6.6015147E+01,30.000000 ,577.51073,,,,
2.50E-04,6.8911317E+01,30.000000 ,577.360711,,,,
2.71E-04,7.2217724E+01,30.000000 ,577.210692,,,,
2.93E-04,7.5446599E+01,30.000000 ,577.060674,,,,
3.16E-04,7.8598002E+01,30.000000 ,576.910655,,,,
3.41E-04,8.1851919E+01,30.000000 ,576.760636,,,,
3.66E-04,8.5252182E+01,30.000000 ,576.610618,,,,
3.92E-04,8.8708727E+01,30.000000 ,576.4606,,,,
4.19E-04,9.2133622E+01,30.000000 ,576.310582,,,,
4.47E-04,9.5608085E+01,30.000000 ,576.160564,,,,
4.76E-04,9.9635016E+01,30.000000 ,576.010547,,,,
5.07E-04,1.0445817E+02,30.000000 ,575.860531,,,,
5.39E-04,1.0995436E+02,30.000000 ,575.710518,,,,
5.73E-04,1.1577447E+02,30.000000 ,575.560505,,,,
6.08E-04,1.2120675E+02,30.000000 ,575.410491,,,,
6.45E-04,1.2625775E+02,30.000000 ,575.260476,,,,
6.84E-04,1.3123046E+02,30.000000 ,575.110461,,,,
7.24E-04,1.3678377E+02,30.000000 ,574.960447,,,,
7.66E-04,1.4459561E+02,30.000000 ,574.810438,,,,
8.11E-04,1.5307350E+02,30.000000 ,574.660431,,,,
8.58E-04,1.6284561E+02,30.000000 ,574.510426,,,,
9.09E-04,1.7438187E+02,30.000000 ,574.360425,,,,
9.63E-04,1.8623926E+02,30.000000 ,574.210424,,,,
0.00102085,2.0029770E+02,30.000000 ,574.060428,,,,
0.00108362,2.1841963E+02,30.000000 ,573.910442,,,,
0.00115163,2.3416983E+02,30.000000 ,573.76045,,,,
0.00122399,2.4883082E+02,30.000000 ,573.610455,,,,
0.00130116,2.6586836E+02,30.000000 ,573.460466,,,,
0.0013838,2.8555695E+02,30.000000 ,573.310482,,,,
0.00147266,3.0749015E+02,30.000000 ,573.160504,,,,
0.00156837,3.3070815E+02,30.000000 ,573.010528,,,,
0.00167145,3.5766199E+02,30.000000 ,572.86056,,,,
0.00178281,3.8242808E+02,30.000000 ,572.710588,,,,
0.00190017,4.0122000E+02,30.000000 ,572.560601,,,,
0.00202425,4.2639190E+02,30.000000 ,572.41063,,,,
0.00215578,4.5170183E+02,30.000000 ,572.260657,,,,
0.00229594,4.8359806E+02,30.000000 ,572.1107,,,,
0.00244633,5.2094729E+02,30.000000 ,571.960754,,,,
0.00260865,5.6189569E+02,30.000000 ,571.810814,,,,
0.00278438,6.0925017E+02,30.000000 ,571.660891,,,,
0.0029743,6.5770653E+02,30.000000 ,571.510969,,,,
0.00317885,7.0756122E+02,30.000000 ,571.361049,,,,
0.00339868,7.5535498E+02,30.000000 ,571.211125,,,,
0.00363215,8.0336528E+02,30.000000 ,571.061202,,,,
0.00388119,8.5834580E+02,30.000000 ,570.911294,,,,
0.0041472,9.1521638E+02,30.000000 ,570.761388,,,,
0.00443033,9.7186187E+02,30.000000 ,570.611482,,,,
0.00473185,1.0395537E+03,30.000000 ,570.461604,,,,
0.0050539,1.1094276E+03,30.000000 ,570.311726,,,,
0.00539863,1.1895988E+03,30.000000 ,570.161872,,,,
0.00576735,1.2685804E+03,30.000000 ,570.012014,,,,
0.00616018,1.3511825E+03,30.000000 ,569.862164,,,,
0.00657828,1.4355336E+03,30.000000 ,569.71232,,,,
0.00702155,1.5228987E+03,30.000000 ,569.56248,,,,
0.00749341,1.6229110E+03,30.000000 ,569.412672,,,,
0.00799265,1.7044220E+03,30.000000 ,569.262815,,,,
0.00851772,1.7998957E+03,30.000000 ,569.112992,,,,
0.0090733,1.9007397E+03,30.000000 ,568.963182,,,,
0.00965974,2.0190427E+03,30.000000 ,568.813409,,,,
0.01028675,2.1607939E+03,30.000000 ,568.663688,,,,
0.01095435,2.2885967E+03,30.000000 ,568.513932,,,,
0.01165988,2.4111746E+03,30.000000 ,568.364167,,,,
0.01240082,2.5280357E+03,30.000000 ,568.214389,,,,
0.01317884,2.6646220E+03,30.000000 ,568.064658,,,,
0.0140003,2.8117200E+03,30.000000 ,567.914948,,,,
0.01486506,2.9554751E+03,30.000000 ,567.765228,,,,
0.0157746,3.1092608E+03,30.000000 ,567.615529,,,,
0.01673154,3.2727320E+03,30.000000 ,567.46585,,,,
0.01773966,3.4448280E+03,30.000000 ,567.316196,,,,
0.01879711,3.6092828E+03,30.000000 ,567.166516,,,,
0.01990763,3.7942992E+03,30.000000 ,567.016888,,,,
0.02107464,3.9918781E+03,30.000000 ,566.867284,,,,
0.02230259,4.1927314E+03,30.000000 ,566.717685,,,,
0.02359039,4.3892705E+03,30.000000 ,566.568079,,,,
0.02493631,4.5878187E+03,30.000000 ,566.418479,,,,
0.02634387,4.8015758E+03,30.000000 ,566.268905,,,,
0.02782023,5.0411587E+03,30.000000 ,566.119395,,,,
0.02936647,5.2628255E+03,30.000000 ,565.969839,,,,
0.03097992,5.4997383E+03,30.000000 ,565.820322,,,,
0.03266736,5.7550291E+03,30.000000 ,565.670839,,,,
0.03443332,6.0158140E+03,30.000000 ,565.521365,,,,
0.03627976,6.2992091E+03,30.000000 ,565.37195,,,,
0.03821204,6.5829810E+03,30.000000 ,565.222526,,,,
0.04023127,6.8799648E+03,30.000000 ,565.073137,,,,
0.04233904,7.1690252E+03,30.000000 ,564.923729,,,,
0.04453188,7.4531845E+03,30.000000 ,564.774305,,,,
0.04681384,7.7663448E+03,30.000000 ,564.624948,,,,
0.04919289,8.0914408E+03,30.000000 ,564.475618,,,,
0.05166877,8.4199551E+03,30.000000 ,564.326293,,,,
0.05424651,8.7713029E+03,30.000000 ,564.177017,,,,
0.05693143,9.1255836E+03,30.000000 ,564.02775,,,,
0.05972204,9.4831044E+03,30.000000 ,563.878479,,,,
0.06262381,9.8630457E+03,30.000000 ,563.729267,,,,
0.0656411,1.0253987E+04,30.000000 ,563.580075,,,,
0.0687778,1.0656261E+04,30.000000 ,563.430914,,,,
0.07203274,1.1053131E+04,30.000000 ,563.281725,,,,
0.0754175,1.1519218E+04,30.000000 ,563.132704,,,,
0.07894028,1.1960623E+04,30.000000 ,562.98361,,,,
0.08259619,1.2410383E+04,30.000000 ,562.834547,,,,
0.08638826,1.2884621E+04,30.000000 ,562.685534,,,,
9.03E-02,1.3373697E+04,30.000000 ,562.536553,,,,
9.44E-02,1.3869510E+04,30.000000 ,562.387582,,,,
9.87E-02,1.4409727E+04,30.000000 ,562.238711,,,,
1.03E-01,1.4960665E+04,30.000000 ,562.089861,,,,
1.08E-01,1.5516402E+04,30.000000 ,561.941023,,,,
1.12E-01,1.6064049E+04,30.000000 ,561.792163,,,,
1.17E-01,1.6642752E+04,30.000000 ,561.643372,,,,
1.22E-01,1.7233905E+04,30.000000 ,561.494614,,,,
1.28E-01,1.7808606E+04,30.000000 ,561.345799,,,,
1.33E-01,1.8440408E+04,30.000000 ,561.197127,,,,
1.39E-01,1.9118633E+04,30.000000 ,561.048557,,,,
1.45E-01,1.9796100E+04,30.000000 ,560.899964,,,,
1.51E-01,2.0532797E+04,30.000000 ,560.751515,,,,
1.57E-01,2.1252583E+04,30.000000 ,560.603021,,,,
1.63E-01,2.1967519E+04,30.000000 ,560.454523,,,,
1.70E-01,2.2729783E+04,30.000000 ,560.30613,,,,
1.77E-01,2.3469791E+04,30.000000 ,560.157666,,,,
1.84E-01,2.4335416E+04,30.000000 ,560.009503,,,,
1.92E-01,2.5228461E+04,30.000000 ,559.861385,,,,
1.99E-01,2.6071186E+04,30.000000 ,559.713152,,,,
2.07E-01,2.6876956E+04,30.000000 ,559.564848,,,,
2.15E-01,2.7680500E+04,30.000000 ,559.416539,,,,
2.24E-01,2.8500215E+04,30.000000 ,559.268259,,,,
2.32E-01,2.9301630E+04,30.000000 ,559.119941,,,,
2.41E-01,3.0104088E+04,30.000000 ,558.971629,,,,
2.51E-01,3.0899977E+04,30.000000 ,558.823299,,,,
2.60E-01,3.1681406E+04,30.000000 ,558.674938,,,,
2.70E-01,3.2484341E+04,30.000000 ,558.526625,,,,
2.79E-01,3.3283405E+04,30.000000 ,558.378303,,,,
2.90E-01,3.4042570E+04,30.000000 ,558.229902,,,,
0.29983452,3.4775916E+04,30.000000 ,558.081452,,,,
0.31037051,3.5460090E+04,30.000000 ,557.932876,,,,
0.32111099,3.6134353E+04,30.000000 ,557.784287,,,,
0.33204906,3.6777574E+04,30.000000 ,557.635635,,,,
0.34317435,3.7388414E+04,30.000000 ,557.486914,,,,
0.35447764,3.7950263E+04,30.000000 ,557.338079,,,,
0.36594461,3.8481243E+04,30.000000 ,557.189204,,,,
0.37755856,3.8953068E+04,30.000000 ,557.040181,,,,
0.38931315,3.9399815E+04,30.000000 ,556.891101,,,,
0.40119863,3.9824308E+04,30.000000 ,556.741997,,,,
0.41319708,4.0162462E+04,30.000000 ,556.592682,,,,
0.4252948,4.0477609E+04,30.000000 ,556.443335,,,,
0.43747695,4.0734993E+04,30.000000 ,556.293858,,,,
0.44972575,4.0908617E+04,30.000000 ,556.144178,,,,
0.46202655,4.1078050E+04,30.000000 ,555.994527,,,,
0.47436622,4.1172564E+04,30.000000 ,555.8447,,,,
0.48673133,4.1242667E+04,30.000000 ,555.694851,,,,
0.49909756,4.1205344E+04,30.000000 ,555.544724,,,,
0.5114601,4.1210327E+04,30.000000 ,555.394722,,,,
0.52381371,4.1114988E+04,30.000000 ,555.244493,,,,
0.5361178,4.0907357E+04,30.000000 ,555.094011,,,,
0.5483571,4.0674919E+04,30.000000 ,554.943481,,,,
0.56052947,4.0476153E+04,30.000000 ,554.793057,,,,
0.57263077,4.0176756E+04,30.000000 ,554.642396,,,,
0.58461988,3.9730145E+04,30.000000 ,554.491398,,,,
0.59646764,3.9239051E+04,30.000000 ,554.340333,,,,
0.60815938,3.8709063E+04,30.000000 ,554.189175,,,,
0.61969324,3.8195999E+04,30.000000 ,554.038052,,,,
0.63107878,3.7688297E+04,30.000000 ,553.88694,,,,
0.64230626,3.7175772E+04,30.000000 ,553.735832,,,,
0.65338015,3.6621884E+04,30.000000 ,553.584623,,,,
0.664276,3.6026412E+04,30.000000 ,553.433334,,,,
0.67498743,3.5357539E+04,30.000000 ,553.28187,,,,
0.68549098,3.4682421E+04,30.000000 ,553.130403,,,,
0.69580054,3.4025580E+04,30.000000 ,552.978991,,,,
0.70589782,3.3297966E+04,30.000000 ,552.827406,,,,
0.71578125,3.2584961E+04,30.000000 ,552.675859,,,,
0.72544555,3.1832728E+04,30.000000 ,552.524235,,,,
0.73487573,3.1036446E+04,30.000000 ,552.372506,,,,
0.74406964,3.0261130E+04,30.000000 ,552.22083,,,,
0.75303152,2.9483009E+04,30.000000 ,552.069143,,,,
0.76175818,2.8693698E+04,30.000000 ,551.917436,,,,
0.77024653,2.7891642E+04,30.000000 ,551.765697,,,,
0.77849326,2.7091667E+04,30.000000 ,551.613967,,,,
0.78650184,2.6297748E+04,30.000000 ,551.462249,,,,
0.79427089,2.5495407E+04,30.000000 ,551.310505,,,,
0.80180045,2.4703698E+04,30.000000 ,551.158797,,,,
0.80909402,2.3922439E+04,30.000000 ,551.007111,,,,
0.81615175,2.3127844E+04,30.000000 ,550.855384,,,,
0.82297302,2.2353674E+04,30.000000 ,550.703708,,,,
0.82956442,2.1590853E+04,30.000000 ,550.552053,,,,
0.83592924,2.0846765E+04,30.000000 ,550.400439,,,,
0.84207548,2.0130547E+04,30.000000 ,550.248888,,,,
0.84800758,1.9414278E+04,30.000000 ,550.097336,,,,
0.85372457,1.8702049E+04,30.000000 ,549.945788,,,,
0.85923194,1.8015993E+04,30.000000 ,549.794302,,,,
0.8645367,1.7352264E+04,30.000000 ,549.642864,,,,
0.86964417,1.6698689E+04,30.000000 ,549.491446,,,,
0.87455791,1.6070710E+04,30.000000 ,549.340082,,,,
0.87928869,1.5464558E+04,30.000000 ,549.188767,,,,
0.88383188,1.4801826E+04,30.000000 ,549.037328,,,,
0.8881665,1.4119703E+04,30.000000 ,548.885835,,,,
0.89231438,1.3535221E+04,30.000000 ,548.734571,,,,
0.89629106,1.2991214E+04,30.000000 ,548.583388,,,,
0.90011223,1.2480910E+04,30.000000 ,548.432285,,,,
0.90377392,1.1927829E+04,30.000000 ,548.281059,,,,
0.90727793,1.1439989E+04,30.000000 ,548.130007,,,,
0.91063874,1.0982421E+04,30.000000 ,547.979003,,,,
0.91386949,1.0542189E+04,30.000000 ,547.828046,,,,
0.91695929,1.0061893E+04,30.000000 ,547.676985,,,,
0.9199158,9.6618721E+03,30.000000 ,547.526116,,,,
0.92275579,9.2678040E+03,30.000000 ,547.375246,,,,
0.92547816,8.8811795E+03,30.000000 ,547.224403,,,,
0.92808317,8.4911465E+03,30.000000 ,547.073541,,,,
0.93057603,8.1281154E+03,30.000000 ,546.922747,,,,
0.9329588,7.7626179E+03,30.000000 ,546.771936,,,,
0.93523859,7.4411986E+03,30.000000 ,546.621231,,,,
0.93742302,7.1175237E+03,30.000000 ,546.470514,,,,
0.93951026,6.8022694E+03,30.000000 ,546.319815,,,,
0.94150607,6.5041222E+03,30.000000 ,546.169155,,,,
0.94341622,6.2390955E+03,30.000000 ,546.018567,,,,
0.94525116,5.9944726E+03,30.000000 ,545.868026,,,,
0.94701127,5.7390608E+03,30.000000 ,545.717456,,,,
0.9486929,5.4713097E+03,30.000000 ,545.566851,,,,
0.95029765,5.2312320E+03,30.000000 ,545.416317,,,,
0.95183551,5.0222626E+03,30.000000 ,545.265854,,,,
0.95330999,4.8109272E+03,30.000000 ,545.115378,,,,
0.95472189,4.6043221E+03,30.000000 ,544.964909,,,,
0.95607502,4.4134992E+03,30.000000 ,544.814482,,,,
0.957369,4.2137211E+03,30.000000 ,544.664031,,,,
0.95860423,4.0303290E+03,30.000000 ,544.513614,,,,
0.95979036,3.8789982E+03,30.000000 ,544.363267,,,,
0.96093081,3.7194851E+03,30.000000 ,544.212906,,,,
0.9620204,3.5475001E+03,30.000000 ,544.062509,,,,
0.9630626,3.4036142E+03,30.000000 ,543.912182,,,,
0.96406381,3.2758219E+03,30.000000 ,543.761885,,,,
0.96502777,3.1472003E+03,30.000000 ,543.611585,,,,
0.96595233,3.0138752E+03,30.000000 ,543.46128,,,,
0.96683532,2.8761078E+03,30.000000 ,543.31096,,,,
0.96767842,2.7439067E+03,30.000000 ,543.160653,,,,
0.96848449,2.6371576E+03,30.000000 ,543.010406,,,,
0.96926063,2.5398799E+03,30.000000 ,542.860171,,,,
0.9700103,2.4581639E+03,30.000000 ,542.709977,,,,
0.97073371,2.3698902E+03,30.000000 ,542.559761,,,,
0.97143345,2.2908681E+03,30.000000 ,542.409567,,,,
0.97210851,2.2113852E+03,30.000000 ,542.259374,,,,
0.97276149,2.1435478E+03,30.000000 ,542.109208,,,,
0.97339383,2.0694994E+03,30.000000 ,541.959026,,,,
0.97400274,1.9907841E+03,30.000000 ,541.808832,,,,
0.97458912,1.9184779E+03,30.000000 ,541.658655,,,,
0.97515432,1.8513334E+03,30.000000 ,541.508487,,,,
0.97570081,1.7936838E+03,30.000000 ,541.358341,,,,
0.97623146,1.7453489E+03,30.000000 ,541.208215,,,,
0.9767477,1.6956017E+03,30.000000 ,541.058083,,,,
0.97724975,1.6507150E+03,30.000000 ,540.907966,,,,
0.97773729,1.5988833E+03,30.000000 ,540.75783,,,,
0.97820979,1.5528959E+03,30.000000 ,540.607709,,,,
0.97866978,1.5135544E+03,30.000000 ,540.457604,,,,
0.97911747,1.4716517E+03,30.000000 ,540.307489,,,,
0.97955335,1.4339062E+03,30.000000 ,540.157387,,,,
0.97997744,1.3946273E+03,30.000000 ,540.007279,,,,
0.98039034,1.3591212E+03,30.000000 ,539.857179,,,,
0.98079334,1.3266213E+03,30.000000 ,539.707087,,,,
0.98118618,1.2927130E+03,30.000000 ,539.556991,,,,
